Protein.IDs	Majority.protein.IDs	Peptide.counts..all.	Peptide.counts..razor.unique.	Peptide.counts..unique.	Protein.names	Gene.names	con_0h_5	con_0h_6	con_0h_7	con_2h_1	con_2h_3	con_2h_4	con_6h_1	con_6h_3	con_6h_4	con_12h_1	con_12h_3	con_12h_4	con_18h_1	con_18h_3	con_18h_4	con_24h_1	con_24h_3	con_24h_4	IKA_0h_5	IKA_0h_6	IKA_0h_7	IKA_2h_1	IKA_2h_3	IKA_2h_4	IKA_6h_1	IKA_6h_3	IKA_6h_4	IKA_12h_1	IKA_12h_3	IKA_12h_4	IKA_18h_1	IKA_18h_3	IKA_18h_4	IKA_24h_1	IKA_24h_3	IKA_24h_4
Q9DBG3	Q9DBG3	15	15	8	AP-2 complex subunit beta	Ap2b1	23.3493816572516	23.9354917191233	24.4285899254578	20.381302775288	19.038488475672	19.1864139526383	22.7861588406773	21.518348349497	20.7991155063655	23.0048940638059	22.3415625135738	22.5981494073921	22.4718476381622	24.0384077275369	24.0592384581311	17.1372994188816	NA	NA	24.4952561533715	24.3470754976873	22.2677166545716	22.0413619194748	20.9104403330682	21.3246484199579	22.443985122467	21.1560192039661	19.7019497087959	21.4867804537508	NA	NA	22.5901941535236	22.4619276367165	23.9654397816503	19.4978029408068	20.655732857069	21.4461622431738
Q9QY36;Q3UX61	Q9QY36;Q3UX61	4;3	4;3	4;3	N-alpha-acetyltransferase 10;N-alpha-acetyltransferase 11	Naa10;Naa11	23.7635731785499	22.3455541903592	22.5491035241757	21.3834343774468	NA	NA	22.9865340402992	23.4080970025182	22.4674497719349	23.4811585252718	21.7569653760096	23.6395053209906	23.8455726786259	24.2425359754587	24.3613851872199	NA	19.057970969235	NA	22.962965521476	22.3225718016449	23.0399258669526	22.493080311841	22.2652098012459	22.3313853679011	23.7568858175228	23.4419546825313	21.2319666870646	23.5262350910736	23.8832608883775	23.5404155267487	NA	NA	21.4951297609387	21.419014656423	21.5209532886783	18.8796618805913
P70245	P70245	3	3	3	3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase	Ebp	23.6877676699329	23.957932148438	23.6528124576825	19.190199617766	22.518714773117	22.1333843291066	21.8709917196396	22.6754031959831	22.2620291561962	23.3990254644753	22.6875240368215	23.0298623525442	23.9432880027247	23.0691874520451	22.6009122725	21.1995836973485	20.1792602054766	20.9416503235043	23.4189175586279	22.9522158801584	23.3440042908677	22.3802455069034	21.2414309248744	21.7042834783632	22.2306106831842	22.9307513373312	23.1478616499306	23.779296200392	23.406687100376	21.9619249502299	NA	NA	NA	22.6227001777882	23.492709797672	23.0648430969138
P26043	P26043	26	12	12	Radixin	Rdx	24.1909339564682	22.9239944385207	21.4433708992462	21.8249280530158	21.3217472397238	20.2466646892673	23.8574758651277	21.7972540111687	22.1623559597405	23.9266948773508	22.2255632810958	20.9232850202258	23.1132508333456	24.1972031862705	24.2753847109277	18.9269453896404	19.9246864803905	17.7910096025352	23.2036118835478	24.6169654447965	23.2726042879184	22.1571514754499	22.6092618867488	22.1315173597417	22.9077206579107	22.6373422785683	20.7648643964131	20.8245547589007	20.7380998929526	22.0627459940043	NA	NA	22.4755327782627	18.9440745648172	19.6283200683617	17.4667259298309
O55029	O55029	11	11	11	Coatomer subunit beta	Copb2	16.6691266010877	20.8269154419371	21.2585643166305	22.1058761971196	23.0891027712629	23.0395743955214	23.4767986867866	23.964690123399	23.0692798279303	18.3797980947558	24.5086810641619	23.0425421734673	22.9030331258456	19.0972923288154	22.4773269992803	21.2132167003351	20.4448172533036	20.9409774523511	20.7820770487598	21.7956750806712	21.0464712721377	21.4782386349959	22.7746498504144	22.1712357460046	24.0248675881026	23.9559704456254	23.2239018343674	22.4886690780106	22.9029795846684	21.6758600347292	20.426449046604	20.3550727121583	21.8420436078102	22.8401715043429	22.7007549360167	23.0881018013022
O35295	O35295	4	4	4	Transcriptional activator protein Pur-beta	Purb	23.5743951863723	22.4772499182882	22.4719697801589	22.0416129078333	22.4903239957907	21.2328047489333	22.5822495975569	22.3103395208516	20.1456563258703	23.5542098371595	23.6396032657048	24.4308516269836	23.880361951145	24.0748616889535	24.3960605963458	19.9760266595351	17.553193862386	17.300541729587	20.8278314922632	20.2933019438353	23.3939341424728	21.9423357206239	21.5746301321274	21.212158400688	22.7076685792477	22.4906729849649	21.3020999682062	23.5486983143048	21.897413531074	23.0923287728076	24.0620993265206	24.9400452593276	24.3208540154348	22.4387617388138	22.4478447001181	22.7133822837543
O08528	O08528	15	15	14	Hexokinase-2	Hk2	22.725540046558	23.7291134583135	23.6589114858193	22.0922978859733	22.053752664316	21.840777437218	23.4280530958706	22.577607480456	22.448883058432	22.3787178288609	22.9422664399028	22.4762628800515	20.3694092792539	23.5533582801381	21.0327886757791	17.9955730202146	18.8641484281027	19.6243446719725	23.348364278852	23.6992312486943	23.4036039028014	19.5218728818906	22.2851767600191	21.2247516042919	23.4797367911433	23.6632273356831	22.7573508277114	22.1074484687701	21.4926309926612	22.06211245784	22.6343082698615	22.2558986614348	23.5242503624177	19.2755469341754	20.5448250678976	21.1159087914429
P18155	P18155	5	5	5	Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial;NAD-dependent methylenetetrahydrofolate dehydrogenase;Methenyltetrahydrofolate cyclohydrolase	Mthfd2	22.6343779927887	22.6389309257127	23.0182504433922	22.0768233483245	22.9951883408166	22.9934319042394	23.1252985596037	23.3409978608577	22.1161389785094	21.3718492082957	22.3179822537752	22.9104119394481	21.8721767040424	23.1630925053987	20.9458888834561	21.3128961420106	20.9211714753765	20.5948058374433	23.0422156209447	23.9701570019494	22.3198725809491	21.2712762541185	22.1582684933337	22.6582718267034	23.2756374789718	23.5979196594863	22.5363326067548	23.6200490818258	23.6147762260856	24.0870400580405	22.6237972093074	22.5034999025719	21.3937630852307	21.69734804608	21.442008628454	22.0914533431321
Q80X41	Q80X41	9	9	9	Serine/threonine-protein kinase VRK1	Vrk1	21.0889208079779	23.2154330341659	22.6533124390769	20.1755901167004	22.7156818494877	21.8277371281899	23.1938549666882	24.0154555237216	23.8300572553595	21.4952047734619	NA	NA	22.3183856813948	21.9058207163148	18.2733151425417	21.3123509452542	20.442686933045	20.6066840629556	23.1756585742699	20.9908909687255	17.8811531158918	21.2136142325444	22.5710658891927	22.6177772017039	23.3856705577498	23.727835035057	23.8020071598412	23.9136102315716	24.3942834323852	24.3607681643038	21.4710868837019	22.4128230761863	20.435063540193	22.4170141792762	22.1009179364687	22.7647031606169
Q61035;Q99KK9	Q61035	10;3	10;3	10;3	Histidine--tRNA ligase, cytoplasmic	Hars	23.1342803070343	23.6570158864545	22.477250698756	20.5434873114013	20.5175688020672	20.8796655841545	23.0575350998169	22.1548743067958	23.7614786030449	23.1254487793743	23.9360953339378	23.5954231444854	23.4730980427107	21.9386259974101	24.6137696070456	17.8296497179186	20.0546270094692	20.2371091385733	22.7723341786396	24.0573365121358	21.0431336305956	20.2860058358103	21.7045584707668	21.3652793120386	21.8987520840154	22.9024794228843	21.4369472381807	NA	NA	22.7945232056666	24.1417430948082	21.3129316085956	20.4496521306904	21.2703814644403	20.5472266582034	20.8853883332582
P57759	P57759	6	6	6	Endoplasmic reticulum resident protein 29	Erp29	NA	19.9299564399336	NA	21.4078549784373	23.3268502348248	23.3223178318753	23.2252947666639	23.5467553288322	22.5218875814644	21.9857776787142	NA	NA	21.1367839970055	18.7405720458918	20.0904790385537	22.0769280152504	22.0843925720142	21.9352850884439	19.0937367553996	19.6447406658109	18.6335561778861	16.0789006740704	22.8807815823917	22.6604885444767	24.8597192210979	23.9901073702121	24.451508026677	24.1163205734165	24.6089392862968	24.8914732641139	NA	NA	NA	22.2601032895896	23.0115908142076	23.2198450128793
Q8BPU7;Q8BHL5	Q8BPU7	12;1	12;1	12;1	Engulfment and cell motility protein 1	Elmo1	23.0791041476718	21.252543631416	21.2922555313562	22.1787195041556	22.8485523188867	22.8659015555522	23.1278172483348	23.5822097400855	22.8603698107364	21.4655537234942	NA	NA	NA	17.6558229202363	NA	21.0851757376933	20.270340200966	21.2363350911237	21.9101876304399	22.2908754272361	24.9038253797691	19.9922214422267	22.4297140766488	22.0364890523989	24.0141870845473	24.0847112992295	22.9777318169852	24.377288734208	24.750900449769	24.0173624103054	22.0943543861532	23.6674452987489	22.7451078475669	22.7110486201008	22.6466973411745	22.9795399269705
Q9WTQ5	Q9WTQ5	22	22	22	A-kinase anchor protein 12	Akap12	18.3803013034504	22.063910653629	16.8146989606663	NA	NA	20.4186317376492	19.7890142374718	19.6781741385639	20.3367437587733	23.9718177075416	23.7376576448456	23.6166894261029	22.2196298512515	23.2919077919053	24.0250553916071	NA	NA	NA	19.7152475381999	NA	NA	16.0004285286581	17.4450108680416	18.8786234417947	21.0604520739483	20.9811208507582	20.7363225821622	20.4203970566546	19.6002461190687	22.1219869799691	26.2860570026269	26.1270313636995	26.0012488341417	22.2650411432316	23.4336360112817	21.4250650893477
Q64521	Q64521	10	10	10	Glycerol-3-phosphate dehydrogenase, mitochondrial	Gpd2	21.6588017044489	22.6425560425048	22.1120874812602	21.5088210324672	22.835272567305	21.9057007125125	23.2848538523585	23.2327165837539	23.114007305702	NA	22.0485848518669	NA	22.0474314970989	20.7169559209307	22.0034877681385	22.2777533012442	21.9627371898104	21.4128405670539	21.8451934047234	22.597096792831	22.1908850913649	20.2010338463347	22.9380974993767	23.3431631007873	23.4451934661379	22.7540274326258	23.1923126166806	24.8976399510018	24.2427669652509	23.9485603800939	20.1905323175375	21.7347801273709	20.7110223911468	23.8310639344248	23.685488717216	23.9446134879337
P54728;P54726	P54728	5;1	5;1	5;1	UV excision repair protein RAD23 homolog B	Rad23b	24.2971603288522	21.2874376948361	21.4270378404989	21.5597339103027	20.8297500471568	22.2105397227717	23.5453225249895	22.4036011428404	23.5200159009208	24.5178613004958	23.8893676032957	24.3941004332917	22.2492899881987	23.8789385556305	24.4550460118721	18.103917558647	19.5986158918206	20.1727560116377	24.3391793577566	23.8394466850682	24.4276433432107	22.8999596669668	22.4797031501525	19.0826298008562	22.4958287947309	22.7081491878193	20.3306657729122	21.9335320445859	22.2151002593931	24.2674811266306	NA	NA	23.7320338614531	22.1192299263918	22.4867204669997	21.6288888431715
Q8BG81	Q8BG81	8	8	8	Polymerase delta-interacting protein 3	Poldip3	23.3592549218794	23.114558996821	22.4790067178284	22.2217769450092	22.0455218120279	22.5357666740147	22.1731764054721	22.9898315012016	23.7717111078786	23.5774101199497	23.1086022941308	23.5100010015953	23.1193510327883	20.6299486118083	22.7277870662329	20.6526017112369	18.8544375747549	19.9748225835841	23.2383999598843	21.588925274168	21.8746904858755	21.9658297684211	21.1506654609941	22.2754277827916	22.0436561745944	23.203192101218	23.4536804855647	23.4426729605849	20.9063731971951	22.8512378084093	22.6038752108441	24.441833320643	23.8963981375899	20.6733783421946	22.2274191434995	21.838603260032
Q9D819	Q9D819	10	10	10	Inorganic pyrophosphatase	Ppa1	22.8075056461698	21.7046218805919	21.8907185153949	22.1402867432023	21.8870301283119	22.1040995695938	23.8109830342583	23.8836634863475	22.6396172817297	NA	NA	NA	21.7192036032158	22.7107978624996	23.9135203554491	19.4843158816904	19.0589726474353	19.431445998621	23.1676981253855	24.0262813066863	24.0144726370336	23.3117824296779	23.0769935489414	22.4075964015381	23.6675091971957	23.8529170227517	23.77652272612	23.3097577276843	24.5243270587337	22.9368908554669	NA	NA	NA	22.2219633130567	21.596121436566	22.5190895110416
Q6A026	Q6A026	14	14	14	Sister chromatid cohesion protein PDS5 homolog A	Pds5a	22.7339863826942	22.7435325180819	23.0172149544163	19.3412891795683	21.8951363167239	20.7026320220532	23.0009554859682	22.1870506123707	21.7346524595173	23.1565568180609	24.1867303692845	24.2399398499399	23.2117935406594	23.2968176359561	24.5172068282212	19.9361863947185	18.8019559096061	20.4590224362509	23.0924179171673	21.2145238277877	24.0262268441985	21.9899144298885	20.9253770297462	21.0152542337251	22.8334791349481	22.4158972716458	22.6566384507637	21.9549557100368	22.4344252347372	22.4611349529635	24.9217891459161	24.8444724156877	23.8045084897552	21.2675037472125	20.0134103931575	19.9454210507744
P49710	P49710	9	9	9	Hematopoietic lineage cell-specific protein	Hcls1	24.5542267676588	23.7142139266668	23.6161227327876	NA	NA	NA	22.5048440228018	22.0540131509362	21.3721878713351	22.2793179873269	24.2312922692745	23.5251594815897	24.4006319769091	24.9951302328737	23.749391149645	17.9690830065001	17.8876924317443	18.3338785319819	22.3314090738371	24.3105546803722	22.9427926267899	NA	NA	20.4577345581246	21.7000630906246	22.3321588377903	21.9529252055759	22.2361549152677	21.4478589756807	21.5019135832609	23.4244070268085	23.9638088285186	23.2927736494415	NA	NA	NA
Q6P8I4	Q6P8I4	4	4	4	PEST proteolytic signal-containing nuclear protein	Pcnp	24.1264051617543	23.6281529777333	23.8116502629285	21.2276840799193	18.3257761378248	16.9276350036236	20.8839407187447	NA	NA	23.4805960704927	21.7483241722235	24.8025002427626	22.4483855700655	23.9734835044925	25.0360673594074	15.4245780033189	NA	NA	23.6376218845527	24.3166926143264	23.7288834770011	NA	17.4908552261193	NA	NA	NA	NA	NA	NA	18.5502093382133	24.2590913174556	24.8586789086157	25.1718982127074	NA	NA	NA
Q8VDM6	Q8VDM6	7	7	7	Heterogeneous nuclear ribonucleoprotein U-like protein 1	Hnrnpul1	24.658981491534	24.1326089079573	24.7699427974998	21.8318153672642	22.3655793212897	21.824264976066	21.9298871906256	21.9278578023059	21.8812007414179	22.0196236109124	23.5835447085873	22.1055280835432	22.8542539018027	23.7937389560359	24.1823735243596	19.3211328494879	20.4117434572165	20.0347399421137	23.6329395755823	23.2381527304619	25.5086643776817	18.1797132806268	21.3706942287337	21.9545840132814	23.0032446255137	23.1643237233966	22.8495922559421	21.2676885398729	20.8625321958664	21.1160217240986	23.0211816814751	NA	NA	22.5030728044039	22.478132154047	21.724347204691
O35658	O35658	4	4	4	Complement component 1 Q subcomponent-binding protein, mitochondrial	C1qbp	NA	NA	NA	19.5080885754078	23.2858971552023	23.7789363405234	24.2596836783083	24.2369583918009	22.3813076295098	NA	NA	NA	NA	NA	NA	22.6537774676778	21.9709794903792	22.4078364163704	NA	NA	NA	21.6025325537818	23.6347008274905	21.8943611595898	23.9061615149399	24.2644434295018	23.323640243061	24.2616993107219	23.791564178723	24.3013396703382	NA	NA	NA	24.2043591837308	23.9004573202572	24.4202321260472
Q91VK1	Q91VK1	9	7	7	Basic leucine zipper and W2 domain-containing protein 2	Bzw2	21.3374800192224	20.3835027839345	22.5923899748024	21.1219577686321	21.1363154019586	20.2842326979393	22.6586832267245	23.7873039166212	24.3659675001111	20.4343513364631	NA	NA	24.729387887896	24.8362195252586	22.0819914467687	20.9704021101597	15.7314708515108	19.1907145465429	23.1715953884808	24.5765805529145	24.0303352654236	22.8449332670846	22.5670799723069	22.4111551957943	22.9123880046763	23.5575931817053	23.5847462637824	23.7595093532928	23.9475127635345	23.7569219512014	NA	NA	NA	19.0948696501602	18.9685792412731	16.6498454286551
P32921	P32921	7	7	7	Tryptophan--tRNA ligase, cytoplasmic;T1-TrpRS;T2-TrpRS	Wars	21.8071714059793	21.9851060291359	21.9096289412963	19.3177964996128	22.8632268533812	23.1992134912629	24.0240746372591	24.1711266727432	23.5073565768259	20.8683172657261	21.6152087872377	20.5292501715817	20.5800718638933	21.2630336782124	21.8284222487615	21.4480840192908	21.3761533077183	21.5108301437081	21.9450070703638	21.8866058229566	21.1409278318249	18.8937787282937	22.5573438927541	22.1048246636944	23.9679966777268	23.9680526153794	24.3040618324007	23.8450632571065	23.8426602966759	21.6274083052385	21.8033222908348	20.9130613412951	21.0640339723201	22.4552419882567	22.6289862667029	21.9985384903751
Q9D8V0	Q9D8V0	2	2	2	Minor histocompatibility antigen H13	Hm13	23.1272509863098	23.6931023499345	23.5579721525756	20.0493741576757	20.9766550983983	21.2225154894719	22.1058032730624	21.8191585984517	18.648025185834	22.8618313924182	24.3104850869249	23.9924859983313	23.7173133966123	24.2248858094391	24.3692744788521	20.7383366826202	19.1923537051457	20.7810389968533	23.1669883996141	22.7251469724938	22.2130608962369	23.2795347792004	21.1427081830421	20.196936656075	22.4137172082659	22.6973727901396	21.1325590200059	23.5706909782082	22.8540116810726	21.6389987960852	22.3231084233631	24.5943897166456	24.4924902237496	22.5590602362083	22.1547184739084	22.2062745268054
P13020;CON__Q3SX14	P13020	10;4	10;4	10;4	Gelsolin	Gsn	22.5255622208261	21.1470691865344	20.2287269075126	19.8869289112886	20.0868279057863	21.1388527091722	22.7165960355518	23.0846507478496	21.1931357626833	23.1299750547268	22.9075826459476	24.4839249810381	22.3978048160015	21.384010149063	24.2725713328339	18.781834364393	17.2525686760087	18.7744334214726	23.3878841828853	22.9357289502547	23.6461343576089	21.4431963402782	23.4303194885619	22.9315025850375	22.7283296407774	22.4684168615247	19.5847181948917	24.0778394174792	23.9753649963203	22.1910008066379	22.0838930716783	24.6003137660159	24.8930662765027	22.8430738259111	22.4217830315044	22.0691065424196
D3YXK2	D3YXK2	12	12	7	Scaffold attachment factor B1	Safb	23.4801585996847	20.6920823483294	22.9095359330401	21.9258175497895	21.749533378751	22.5227288141784	21.5316925140881	21.5080026968528	21.3235629598877	22.024725302531	24.0577333600162	24.6675554150287	20.8728918651265	23.2006783765879	24.4216212906031	20.3028398384546	20.2554163861237	20.4588565488789	21.6212769917545	22.6547212120403	22.4080477270287	23.5695594233479	20.7052089756586	20.8936452380103	22.3288179194643	21.6073282623552	21.2374224695065	24.6102829894743	23.0680029264258	23.6190494043401	24.9684726138558	25.1989212178744	24.7895469324407	22.7877010955855	22.7646463620714	22.5448951518899
Q921M7;Q8BHZ0	Q921M7	9;2	9;2	9;2	Protein FAM49B	Fam49b	22.724888275713	19.9373211708708	17.8033385962459	19.6572559998451	23.1979011589474	23.4008114469795	24.040406832767	23.8280890228707	24.3166281675358	21.2960052779332	NA	NA	18.2376433797133	21.1595591665991	18.8582437458536	20.7435724260446	20.738108074384	20.9344302877987	16.5759251088201	17.0885587827555	17.6677920390981	22.4614067803753	22.7907105808163	22.6341680948037	24.3858104074678	24.117036960512	23.6008304530046	21.0078713829473	23.9758626294412	23.6140318802236	20.8783798778685	21.5364319035073	21.9598771940074	22.7371990579953	23.2177934717765	22.7329751618529
Q9CY66	Q9CY66	3	3	3	H/ACA ribonucleoprotein complex subunit 1	Gar1	23.070188218096	23.0257405233451	23.34883027911	23.7175584420821	22.1517909143568	22.9984782155443	21.9198456370984	21.5649827878132	21.6348050618115	23.4566297786294	24.5043806570583	24.2076540926478	23.5186857907384	23.1027977327435	24.0215461685785	20.1457986616438	20.582413664747	19.9278133228695	22.639477769846	21.9692959854068	23.2360639949332	22.9139040956969	21.4173842497334	20.9783774467822	22.2157875126463	22.4756581823258	22.345443562097	22.4045353700568	22.5657030410059	23.1175153520164	24.602704601287	24.4633822489078	24.3818928816061	21.9540275795794	21.8166184545747	21.9341695551037
